member_id,month,center,plan,price_paid,signup_date,acquisition_channel,tenure_months,visits_this_month,group_classes_attended,uses_app,has_personal_trainer,cost_to_serve,status,churn_reason
M0204,2023-11,northside,basic,29.0,2021-10-03,referral,25,11,1,True,False,11.39,active,
M0204,2023-12,northside,basic,29.0,2021-10-03,referral,26,11,2,True,False,12.53,active,
M0204,2024-01,northside,basic,29.0,2021-10-03,referral,27,8,1,True,False,9.05,active,
M0204,2024-02,northside,basic,29.0,2021-10-03,referral,28,10,2,True,False,12.46,active,
M0204,2024-03,northside,basic,29.0,2021-10-03,referral,29,12,1,True,False,12.19,active,
M0204,2024-04,northside,basic,29.0,2021-10-03,referral,30,9,1,True,False,10.71,active,
M0204,2024-05,northside,basic,29.0,2021-10-03,referral,31,9,2,True,False,10.92,active,
M0204,2024-06,northside,basic,29.0,2021-10-03,referral,32,10,0,True,False,8.17,active,
M0204,2024-07,northside,basic,29.0,2021-10-03,referral,33,8,2,True,False,10.69,active,
M0204,2024-08,northside,basic,29.0,2021-10-03,referral,34,9,1,True,False,10.02,active,
M0204,2024-09,northside,basic,29.0,2021-10-03,referral,35,9,2,True,False,11.36,active,
M0204,2024-10,northside,basic,29.0,2021-10-03,referral,36,10,1,True,False,10.74,active,
M0204,2024-11,northside,basic,29.0,2021-10-03,referral,37,11,2,True,False,12.68,active,
M0204,2024-12,northside,basic,29.0,2021-10-03,referral,38,9,0,True,False,7.93,active,
M0205,2022-01,westfield,premium,44.1,2021-01-06,corporate,12,10,3,True,False,13.59,active,
M0205,2022-02,westfield,premium,44.1,2021-01-06,corporate,13,10,5,True,False,17.69,active,
M0205,2022-03,westfield,premium,44.1,2021-01-06,corporate,14,8,3,True,False,13.13,active,
M0205,2022-04,westfield,premium,44.1,2021-01-06,corporate,15,11,4,True,False,15.68,active,
M0205,2022-05,westfield,premium,44.1,2021-01-06,corporate,16,9,3,True,False,12.6,active,
M0205,2022-06,westfield,premium,44.1,2021-01-06,corporate,17,13,5,True,False,20.18,active,
M0205,2022-07,westfield,premium,44.1,2021-01-06,corporate,18,5,3,True,False,9.62,active,
M0205,2022-08,westfield,premium,44.1,2021-01-06,corporate,19,9,2,True,False,10.84,active,
M0205,2022-09,westfield,premium,44.1,2021-01-06,corporate,20,12,4,True,False,17.25,active,
M0205,2022-10,westfield,premium,44.1,2021-01-06,corporate,21,12,4,True,False,16.52,active,
M0205,2022-11,westfield,premium,44.1,2021-01-06,corporate,22,10,3,True,False,13.53,active,
M0205,2022-12,westfield,premium,44.1,2021-01-06,corporate,23,9,4,True,False,15.06,active,
M0205,2023-01,westfield,premium,44.1,2021-01-06,corporate,24,11,6,True,False,19.66,active,
M0205,2023-02,westfield,premium,44.1,2021-01-06,corporate,25,10,5,True,False,17.07,active,
M0205,2023-03,westfield,premium,44.1,2021-01-06,corporate,26,11,3,True,False,15.25,active,
M0205,2023-04,westfield,premium,44.1,2021-01-06,corporate,27,9,6,True,False,18.39,active,
M0205,2023-05,westfield,premium,44.1,2021-01-06,corporate,28,12,3,True,False,15.02,active,
M0205,2023-06,westfield,premium,44.1,2021-01-06,corporate,29,12,5,True,False,19.7,active,
M0205,2023-07,westfield,premium,44.1,2021-01-06,corporate,30,11,3,True,False,15.31,active,
M0205,2023-08,westfield,premium,44.1,2021-01-06,corporate,31,8,3,True,False,11.92,active,
M0205,2023-09,westfield,premium,44.1,2021-01-06,corporate,32,11,5,True,False,19.2,active,
M0205,2023-10,westfield,premium,44.1,2021-01-06,corporate,33,13,3,True,False,16.4,active,
M0205,2023-11,westfield,premium,44.1,2021-01-06,corporate,34,10,2,True,False,12.26,active,
M0205,2023-12,westfield,premium,44.1,2021-01-06,corporate,35,12,4,True,False,17.02,active,
M0205,2024-01,westfield,premium,44.1,2021-01-06,corporate,36,11,5,True,False,18.25,active,
M0205,2024-02,westfield,premium,44.1,2021-01-06,corporate,37,13,4,True,False,18.04,active,
M0205,2024-03,westfield,premium,44.1,2021-01-06,corporate,38,12,4,True,False,17.89,active,
M0205,2024-04,westfield,premium,44.1,2021-01-06,corporate,39,10,4,True,False,15.14,active,
M0205,2024-05,westfield,premium,44.1,2021-01-06,corporate,40,9,5,True,False,17.25,active,
M0205,2024-06,westfield,premium,44.1,2021-01-06,corporate,41,11,4,True,False,16.21,active,
M0205,2024-07,westfield,premium,44.1,2021-01-06,corporate,42,10,3,True,False,13.8,active,
M0205,2024-08,westfield,premium,44.1,2021-01-06,corporate,43,10,3,True,False,13.71,active,
M0205,2024-09,westfield,premium,44.1,2021-01-06,corporate,44,10,3,True,False,13.11,active,
M0205,2024-10,westfield,premium,44.1,2021-01-06,corporate,45,10,4,True,False,15.06,active,
M0205,2024-11,westfield,premium,44.1,2021-01-06,corporate,46,12,4,True,False,17.62,active,
M0205,2024-12,westfield,premium,44.1,2021-01-06,corporate,47,14,5,True,False,20.66,active,
M0206,2022-01,downtown,family,62.1,2021-09-13,corporate,4,5,1,False,False,9.89,active,
M0206,2022-02,downtown,family,62.1,2021-09-13,corporate,5,6,0,False,False,7.86,active,
M0206,2022-03,downtown,family,62.1,2021-09-13,corporate,6,7,0,False,False,9.08,active,
M0206,2022-04,downtown,family,62.1,2021-09-13,corporate,7,5,2,False,False,11.49,active,
M0206,2022-05,downtown,family,62.1,2021-09-13,corporate,8,5,1,False,False,9.12,active,
M0206,2022-06,downtown,family,62.1,2021-09-13,corporate,9,7,2,False,False,12.84,active,
M0206,2022-07,downtown,family,62.1,2021-09-13,corporate,10,5,0,False,False,6.04,active,
M0206,2022-08,downtown,family,62.1,2021-09-13,corporate,11,5,1,False,False,8.8,active,
M0206,2022-09,downtown,family,62.1,2021-09-13,corporate,12,5,0,False,False,6.37,active,
M0206,2022-10,downtown,family,62.1,2021-09-13,corporate,13,4,2,False,False,10.44,active,
M0206,2022-11,downtown,family,62.1,2021-09-13,corporate,14,8,2,False,False,14.73,active,
M0206,2022-12,downtown,family,62.1,2021-09-13,corporate,15,7,2,False,False,13.63,active,
M0206,2023-01,downtown,family,62.1,2021-09-13,corporate,16,5,1,False,False,8.87,active,
M0206,2023-02,downtown,family,62.1,2021-09-13,corporate,17,7,0,False,False,8.36,active,
M0206,2023-03,downtown,family,62.1,2021-09-13,corporate,18,4,0,False,False,5.0,active,
M0206,2023-04,downtown,family,62.1,2021-09-13,corporate,19,5,0,False,False,6.83,active,
M0206,2023-05,downtown,family,62.1,2021-09-13,corporate,20,5,1,False,False,9.59,active,
M0206,2023-06,downtown,family,62.1,2021-09-13,corporate,21,6,1,False,False,10.36,active,
M0206,2023-07,downtown,family,62.1,2021-09-13,corporate,22,5,2,False,False,11.89,active,
M0206,2023-08,downtown,family,62.1,2021-09-13,corporate,23,6,1,False,False,10.05,active,
M0206,2023-09,downtown,family,62.1,2021-09-13,corporate,24,7,2,False,False,14.0,active,
M0206,2023-10,downtown,family,62.1,2021-09-13,corporate,25,6,1,False,False,9.73,active,
M0206,2023-11,downtown,family,62.1,2021-09-13,corporate,26,2,1,False,False,5.58,active,
M0206,2023-12,downtown,family,62.1,2021-09-13,corporate,27,5,1,False,False,8.4,active,
M0206,2024-01,downtown,family,62.1,2021-09-13,corporate,28,6,0,False,False,6.83,active,
M0206,2024-02,downtown,family,62.1,2021-09-13,corporate,29,7,2,False,False,14.04,active,
M0206,2024-03,downtown,family,62.1,2021-09-13,corporate,30,5,1,False,False,9.01,active,
M0206,2024-04,downtown,family,62.1,2021-09-13,corporate,31,6,1,False,False,10.5,active,
M0206,2024-05,downtown,family,62.1,2021-09-13,corporate,32,6,1,False,False,9.06,active,
M0206,2024-06,downtown,family,62.1,2021-09-13,corporate,33,7,1,False,False,11.08,active,
M0206,2024-07,downtown,family,62.1,2021-09-13,corporate,34,4,0,False,False,4.74,active,
M0206,2024-08,downtown,family,62.1,2021-09-13,corporate,35,6,1,False,False,9.94,active,
M0206,2024-09,downtown,family,62.1,2021-09-13,corporate,36,8,1,False,False,11.41,active,
M0206,2024-10,downtown,family,62.1,2021-09-13,corporate,37,7,1,False,False,11.18,active,
M0206,2024-11,downtown,family,62.1,2021-09-13,corporate,38,4,1,False,False,8.16,active,
M0206,2024-12,downtown,family,62.1,2021-09-13,corporate,39,6,2,False,False,11.93,active,
M0207,2022-01,southgate,basic,26.1,2020-11-06,corporate,14,5,0,True,False,5.33,active,
M0207,2022-02,southgate,basic,26.1,2020-11-06,corporate,15,4,0,True,False,2.92,active,
M0207,2022-03,southgate,basic,26.1,2020-11-06,corporate,16,4,1,True,False,5.64,active,
M0207,2022-04,southgate,basic,26.1,2020-11-06,corporate,17,2,1,True,False,4.18,active,
M0207,2022-05,southgate,basic,26.1,2020-11-06,corporate,18,2,0,True,False,2.52,active,
M0207,2022-06,southgate,basic,26.1,2020-11-06,corporate,19,3,0,True,False,2.95,active,
M0207,2022-07,southgate,basic,26.1,2020-11-06,corporate,20,1,0,True,False,1.5,active,
M0207,2022-08,southgate,basic,26.1,2020-11-06,corporate,21,0,0,True,False,1.5,churned,competitor
M0208,2022-01,eastpark,basic,29.0,2021-03-23,walk_in,10,15,0,True,False,11.95,churned,relocation
M0209,2022-01,southgate,premium,49.0,2021-02-04,referral,11,7,4,True,False,13.32,active,
M0209,2022-02,southgate,premium,49.0,2021-02-04,referral,12,6,4,True,False,12.39,active,
M0209,2022-03,southgate,premium,49.0,2021-02-04,referral,13,8,5,True,False,15.91,active,
M0209,2022-04,southgate,premium,49.0,2021-02-04,referral,14,8,4,True,False,13.67,active,
M0209,2022-05,southgate,premium,49.0,2021-02-04,referral,15,5,5,True,False,13.42,active,
M0209,2022-06,southgate,premium,49.0,2021-02-04,referral,16,6,6,True,False,15.69,active,
M0209,2022-07,southgate,premium,49.0,2021-02-04,referral,17,6,4,True,False,12.07,active,
M0209,2022-08,southgate,premium,49.0,2021-02-04,referral,18,4,4,True,False,10.77,active,
M0209,2022-09,southgate,premium,49.0,2021-02-04,referral,19,4,6,True,False,14.12,active,
M0209,2022-10,southgate,premium,49.0,2021-02-04,referral,20,5,4,True,False,11.93,active,
M0209,2022-11,southgate,premium,49.0,2021-02-04,referral,21,7,4,True,False,12.92,active,
M0209,2022-12,southgate,premium,49.0,2021-02-04,referral,22,8,4,True,False,14.38,active,
M0209,2023-01,southgate,premium,49.0,2021-02-04,referral,23,7,5,True,False,15.16,active,
M0209,2023-02,southgate,premium,49.0,2021-02-04,referral,24,6,5,True,False,14.07,active,
M0209,2023-03,southgate,premium,49.0,2021-02-04,referral,25,7,4,True,False,13.39,active,
M0209,2023-04,southgate,premium,49.0,2021-02-04,referral,26,5,5,True,False,13.46,active,
M0209,2023-05,southgate,premium,49.0,2021-02-04,referral,27,6,4,True,False,11.97,active,
M0209,2023-06,southgate,premium,49.0,2021-02-04,referral,28,9,6,True,False,18.3,active,
M0209,2023-07,southgate,premium,49.0,2021-02-04,referral,29,6,5,True,False,14.45,active,
M0209,2023-08,southgate,premium,49.0,2021-02-04,referral,30,6,5,True,False,13.8,active,
M0209,2023-09,southgate,premium,49.0,2021-02-04,referral,31,8,5,True,False,16.25,active,
M0209,2023-10,southgate,premium,49.0,2021-02-04,referral,32,6,4,True,False,13.05,active,
M0209,2023-11,southgate,premium,49.0,2021-02-04,referral,33,9,2,True,False,11.61,active,
M0209,2023-12,southgate,premium,49.0,2021-02-04,referral,34,5,5,True,False,12.93,active,
M0209,2024-01,southgate,premium,49.0,2021-02-04,referral,35,6,5,True,False,14.16,active,
M0209,2024-02,southgate,premium,49.0,2021-02-04,referral,36,4,3,True,False,9.34,active,
M0209,2024-03,southgate,premium,49.0,2021-02-04,referral,37,9,5,True,False,16.81,active,
M0209,2024-04,southgate,premium,49.0,2021-02-04,referral,38,10,3,True,False,14.33,active,
M0209,2024-05,southgate,premium,49.0,2021-02-04,referral,39,7,5,True,False,14.53,active,
M0209,2024-06,southgate,premium,49.0,2021-02-04,referral,40,6,4,True,False,12.5,active,
M0209,2024-07,southgate,premium,49.0,2021-02-04,referral,41,5,4,True,False,12.01,active,
M0209,2024-08,southgate,premium,49.0,2021-02-04,referral,42,6,5,True,False,13.8,active,
M0209,2024-09,southgate,premium,49.0,2021-02-04,referral,43,8,5,True,False,15.75,active,
M0209,2024-10,southgate,premium,49.0,2021-02-04,referral,44,7,4,True,False,12.72,active,
M0209,2024-11,southgate,premium,49.0,2021-02-04,referral,45,9,4,True,False,14.45,active,
M0209,2024-12,southgate,premium,49.0,2021-02-04,referral,46,7,4,True,False,13.61,active,
M0210,2022-01,northside,premium,49.0,2020-11-17,digital,14,12,5,False,False,19.07,active,
M0210,2022-02,northside,premium,49.0,2020-11-17,digital,15,13,4,False,False,19.12,active,
M0210,2022-03,northside,premium,49.0,2020-11-17,digital,16,11,5,False,False,18.44,active,
M0210,2022-04,northside,premium,49.0,2020-11-17,digital,17,10,4,False,False,16.11,active,
M0210,2022-05,northside,premium,49.0,2020-11-17,digital,18,13,5,False,False,20.5,active,
M0210,2022-06,northside,premium,49.0,2020-11-17,digital,19,10,4,False,False,16.58,active,
M0210,2022-07,northside,premium,49.0,2020-11-17,digital,20,9,3,False,False,13.13,active,
M0210,2022-08,northside,premium,49.0,2020-11-17,digital,21,11,4,False,False,16.54,active,
M0210,2022-09,northside,premium,49.0,2020-11-17,digital,22,12,6,False,False,20.39,active,
M0210,2022-10,northside,premium,49.0,2020-11-17,digital,23,11,5,False,False,19.2,active,
M0210,2022-11,northside,premium,49.0,2020-11-17,digital,24,2,0,False,False,1.84,churned,no_use
M0211,2022-01,northside,basic,29.0,2021-03-16,referral,10,13,1,False,False,12.56,active,
M0211,2022-02,northside,basic,29.0,2021-03-16,referral,11,11,0,False,False,9.92,active,
M0211,2022-03,northside,basic,29.0,2021-03-16,referral,12,12,0,False,False,10.52,active,
M0211,2022-04,northside,basic,29.0,2021-03-16,referral,13,10,0,False,False,8.91,churned,personal
M0212,2022-01,southgate,basic,29.0,2021-12-28,walk_in,1,4,1,True,False,5.91,active,
M0212,2022-02,southgate,basic,29.0,2021-12-28,walk_in,2,4,0,True,False,3.27,active,
M0212,2022-03,southgate,basic,29.0,2021-12-28,walk_in,3,5,0,True,False,4.88,active,
M0212,2022-04,southgate,basic,29.0,2021-12-28,walk_in,4,6,0,True,False,5.02,active,
M0212,2022-05,southgate,basic,29.0,2021-12-28,walk_in,5,6,0,True,False,5.29,churned,relocation
M0213,2022-01,downtown,family,69.0,2021-04-18,digital,9,15,5,True,False,30.89,active,
M0213,2022-02,downtown,family,69.0,2021-04-18,digital,10,10,3,True,False,20.08,active,
M0213,2022-03,downtown,family,69.0,2021-04-18,digital,11,11,5,True,False,26.42,active,
M0213,2022-04,downtown,family,69.0,2021-04-18,digital,12,11,3,True,False,20.56,active,
M0213,2022-05,downtown,family,69.0,2021-04-18,digital,13,11,5,True,False,25.82,active,
M0213,2022-06,downtown,family,69.0,2021-04-18,digital,14,10,4,True,False,21.89,active,
M0213,2022-07,downtown,family,69.0,2021-04-18,digital,15,10,2,True,False,16.85,active,
M0213,2022-08,downtown,family,69.0,2021-04-18,digital,16,10,4,True,False,21.93,active,
M0213,2022-09,downtown,family,69.0,2021-04-18,digital,17,11,3,True,False,21.25,active,
M0213,2022-10,downtown,family,69.0,2021-04-18,digital,18,11,5,True,False,26.18,active,
M0213,2022-11,downtown,family,69.0,2021-04-18,digital,19,11,4,True,False,23.09,active,
M0213,2022-12,downtown,family,69.0,2021-04-18,digital,20,14,4,True,False,26.47,active,
M0213,2023-01,downtown,family,69.0,2021-04-18,digital,21,12,4,True,False,24.71,active,
M0213,2023-02,downtown,family,69.0,2021-04-18,digital,22,12,3,True,False,21.69,active,
M0213,2023-03,downtown,family,69.0,2021-04-18,digital,23,14,4,True,False,26.56,active,
M0213,2023-04,downtown,family,69.0,2021-04-18,digital,24,13,4,True,False,25.87,active,
M0213,2023-05,downtown,family,69.0,2021-04-18,digital,25,7,4,True,False,18.75,active,
M0213,2023-06,downtown,family,69.0,2021-04-18,digital,26,11,4,True,False,22.23,active,
M0213,2023-07,downtown,family,69.0,2021-04-18,digital,27,9,4,True,False,21.03,active,
M0213,2023-08,downtown,family,69.0,2021-04-18,digital,28,10,5,True,False,23.67,active,
M0213,2023-09,downtown,family,69.0,2021-04-18,digital,29,13,5,True,False,27.38,active,
M0213,2023-10,downtown,family,69.0,2021-04-18,digital,30,11,4,True,False,23.75,active,
M0213,2023-11,downtown,family,69.0,2021-04-18,digital,31,11,4,True,False,23.36,active,
M0213,2023-12,downtown,family,69.0,2021-04-18,digital,32,9,3,True,False,18.61,active,
M0213,2024-01,downtown,family,69.0,2021-04-18,digital,33,11,4,True,False,22.11,active,
M0213,2024-02,downtown,family,69.0,2021-04-18,digital,34,13,2,True,False,20.9,active,
M0213,2024-03,downtown,family,69.0,2021-04-18,digital,35,13,4,True,False,24.93,active,
M0213,2024-04,downtown,family,69.0,2021-04-18,digital,36,11,5,True,False,25.67,active,
M0213,2024-05,downtown,family,69.0,2021-04-18,digital,37,10,4,True,False,21.87,active,
M0213,2024-06,downtown,family,69.0,2021-04-18,digital,38,12,3,True,False,22.32,active,
M0213,2024-07,downtown,family,69.0,2021-04-18,digital,39,10,3,True,False,19.55,active,
M0213,2024-08,downtown,family,69.0,2021-04-18,digital,40,11,3,True,False,20.72,active,
M0213,2024-09,downtown,family,69.0,2021-04-18,digital,41,13,3,True,False,23.76,active,
M0213,2024-10,downtown,family,69.0,2021-04-18,digital,42,12,4,True,False,24.43,active,
M0213,2024-11,downtown,family,69.0,2021-04-18,digital,43,13,4,True,False,25.73,active,
M0213,2024-12,downtown,family,69.0,2021-04-18,digital,44,12,4,True,False,23.78,active,
M0214,2022-01,eastpark,basic,26.1,2021-06-01,corporate,7,11,0,True,False,9.87,active,
M0214,2022-02,eastpark,basic,26.1,2021-06-01,corporate,8,10,1,True,False,10.63,active,
M0214,2022-03,eastpark,basic,26.1,2021-06-01,corporate,9,12,0,True,False,11.29,churned,relocation
M0215,2022-01,westfield,premium,49.0,2021-12-04,digital,1,16,6,False,True,43.5,active,
M0215,2022-02,westfield,premium,49.0,2021-12-04,digital,2,16,6,False,True,43.87,active,
M0215,2022-03,westfield,premium,49.0,2021-12-04,digital,3,17,6,False,True,44.73,active,
M0215,2022-04,westfield,premium,49.0,2021-12-04,digital,4,16,6,False,True,44.49,active,
M0215,2022-05,westfield,premium,49.0,2021-12-04,digital,5,14,6,False,True,42.08,active,
M0215,2022-06,westfield,premium,49.0,2021-12-04,digital,6,16,5,False,True,43.45,active,
M0215,2022-07,westfield,premium,49.0,2021-12-04,digital,7,14,6,False,True,41.88,active,
M0215,2022-08,westfield,premium,49.0,2021-12-04,digital,8,15,4,False,True,40.63,active,
M0215,2022-09,westfield,premium,49.0,2021-12-04,digital,9,17,7,False,True,46.97,active,
M0215,2022-10,westfield,premium,49.0,2021-12-04,digital,10,15,7,False,True,45.77,active,
M0215,2022-11,westfield,premium,49.0,2021-12-04,digital,11,18,5,False,True,43.45,active,
M0215,2022-12,westfield,premium,49.0,2021-12-04,digital,12,17,6,False,True,44.94,active,
M0215,2023-01,westfield,premium,49.0,2021-12-04,digital,13,18,5,False,True,44.15,active,
M0215,2023-02,westfield,premium,49.0,2021-12-04,digital,14,14,6,False,True,41.26,active,
M0215,2023-03,westfield,premium,49.0,2021-12-04,digital,15,16,5,False,True,42.52,active,
M0215,2023-04,westfield,premium,49.0,2021-12-04,digital,16,17,6,False,True,44.91,active,
M0215,2023-05,westfield,premium,49.0,2021-12-04,digital,17,15,4,False,True,40.01,active,
M0215,2023-06,westfield,premium,49.0,2021-12-04,digital,18,16,5,False,True,42.55,active,
M0215,2023-07,westfield,premium,49.0,2021-12-04,digital,19,12,4,False,True,36.94,active,
M0215,2023-08,westfield,premium,49.0,2021-12-04,digital,20,15,4,False,True,39.22,active,
M0215,2023-09,westfield,premium,49.0,2021-12-04,digital,21,16,6,False,True,43.25,active,
M0215,2023-10,westfield,premium,49.0,2021-12-04,digital,22,15,7,False,True,45.31,active,
M0215,2023-11,westfield,premium,49.0,2021-12-04,digital,23,15,7,False,True,45.76,active,
M0215,2023-12,westfield,premium,49.0,2021-12-04,digital,24,17,5,False,True,42.41,active,
M0215,2024-01,westfield,premium,49.0,2021-12-04,digital,25,14,6,False,True,41.72,active,
M0215,2024-02,westfield,premium,49.0,2021-12-04,digital,26,15,6,False,True,42.91,active,
M0215,2024-03,westfield,premium,49.0,2021-12-04,digital,27,14,6,False,True,42.09,active,
M0215,2024-04,westfield,premium,49.0,2021-12-04,digital,28,16,5,False,True,42.65,active,
